<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.MICEX10INDEX;D;20130410;000000;3250.8000000;3265.0000000;3233.2700000;3246.6000000;20373691026
RI.MICEX10INDEX;D;20130411;000000;3249.0100000;3254.2600000;3169.1300000;3178.7500000;22341284286
RI.MICEX10INDEX;D;20130412;000000;3155.6400000;3159.0700000;3110.6800000;3130.4400000;20222356920
RI.MICEX10INDEX;D;20130415;000000;3119.2100000;3119.2100000;3036.6100000;3062.5900000;26519177897
RI.MICEX10INDEX;D;20130416;000000;3057.0700000;3094.8400000;3034.8100000;3060.3700000;21427664428
RI.MICEX10INDEX;D;20130417;000000;3065.6800000;3079.2100000;2995.9400000;3013.9900000;24826412615
RI.MICEX10INDEX;D;20130418;000000;3012.5000000;3061.4200000;3007.5600000;3016.0500000;21841979190
RI.MICEX10INDEX;D;20130419;000000;3024.9600000;3046.9600000;3002.4500000;3033.9600000;18279574104
RI.MICEX10INDEX;D;20130422;000000;3036.1900000;3072.8600000;3009.6600000;3026.3000000;20603491234
RI.MICEX10INDEX;D;20130423;000000;3022.8500000;3053.6100000;2994.7100000;3045.8600000;20368104585
RI.MICEX10INDEX;D;20130424;000000;3054.9700000;3129.8600000;3054.5000000;3127.9600000;29330723136
RI.MICEX10INDEX;D;20130425;000000;3129.4300000;3157.0900000;3102.1700000;3112.1800000;30482388506
RI.MICEX10INDEX;D;20130426;000000;3104.6400000;3121.0200000;3077.8200000;3106.9000000;22423959296
RI.MICEX10INDEX;D;20130429;000000;3097.9800000;3134.2600000;3097.9700000;3109.2800000;16152370214
RI.MICEX10INDEX;D;20130430;000000;3114.6800000;3168.6600000;3102.6200000;3158.2100000;29503765118
RI.MICEX10INDEX;D;20130502;000000;3126.9600000;3154.8500000;3107.8400000;3125.5100000;13069363552
RI.MICEX10INDEX;D;20130503;000000;3136.5800000;3184.6300000;3127.0900000;3184.6300000;14424406771
RI.MICEX10INDEX;D;20130506;000000;3187.7500000;3216.3200000;3179.0100000;3201.0300000;14521166647
RI.MICEX10INDEX;D;20130507;000000;3185.8700000;3234.0000000;3176.5900000;3231.8900000;25445821640
RI.MICEX10INDEX;D;20130508;000000;3230.8600000;3245.9500000;3209.0700000;3240.6900000;17466601099
RI.MICEX10INDEX;D;20130510;000000;3239.9100000;3263.4400000;3197.8700000;3210.0300000;10491782681
RI.MICEX10INDEX;D;20130513;000000;3207.0800000;3207.0800000;3162.5000000;3176.8700000;23369651974
RI.MICEX10INDEX;D;20130514;000000;3164.1900000;3194.8300000;3141.7600000;3151.3600000;20536069123
RI.MICEX10INDEX;D;20130515;000000;3154.0800000;3165.7300000;3112.3900000;3132.0700000;18891984301
RI.MICEX10INDEX;D;20130516;000000;3139.7400000;3142.7200000;3080.6700000;3082.2200000;18190451718
RI.MICEX10INDEX;D;20130517;000000;3084.3400000;3150.3200000;3077.0300000;3138.9200000;20307993634
RI.MICEX10INDEX;D;20130520;000000;3140.2800000;3178.8100000;3140.2800000;3157.6500000;19372512655
RI.MICEX10INDEX;D;20130521;000000;3156.3700000;3205.2700000;3138.3300000;3198.1100000;20449861886
RI.MICEX10INDEX;D;20130522;000000;3198.4200000;3259.0200000;3193.9100000;3248.2400000;27502110345
RI.MICEX10INDEX;D;20130523;000000;3235.3900000;3235.3900000;3121.6000000;3130.4000000;26542795815
RI.MICEX10INDEX;D;20130524;000000;3131.1400000;3148.5000000;3081.9600000;3095.9400000;24835093893
RI.MICEX10INDEX;D;20130527;000000;3105.2700000;3117.0000000;3074.4600000;3087.6200000;11212799930
RI.MICEX10INDEX;D;20130528;000000;3088.7100000;3148.2700000;3088.7100000;3131.7200000;19180771457
RI.MICEX10INDEX;D;20130529;000000;3128.6600000;3128.6600000;3054.3500000;3058.1400000;23064706920
RI.MICEX10INDEX;D;20130530;000000;3057.8500000;3083.1800000;3037.0400000;3060.6000000;23366522331
RI.MICEX10INDEX;D;20130531;000000;3061.9900000;3083.1900000;3004.7000000;3014.7300000;36494182293
RI.MICEX10INDEX;D;20130603;000000;2989.5200000;3037.6300000;2959.4100000;2995.6700000;30216394970
RI.MICEX10INDEX;D;20130604;000000;3000.3300000;3050.0100000;3000.3300000;3013.0700000;21117968837
RI.MICEX10INDEX;D;20130605;000000;3004.5200000;3021.8600000;2970.8400000;2983.0600000;21949754359
RI.MICEX10INDEX;D;20130606;000000;2978.2600000;2997.5900000;2959.2300000;2973.1400000;19351281872
RI.MICEX10INDEX;D;20130607;000000;2987.9300000;3049.1200000;2986.5100000;3038.3800000;19837123939
RI.MICEX10INDEX;D;20130610;000000;3047.6700000;3071.5100000;3006.0000000;3024.4300000;18732153097
RI.MICEX10INDEX;D;20130611;000000;3012.2700000;3039.2200000;2935.0800000;2946.3100000;25112167083
RI.MICEX10INDEX;D;20130613;000000;2912.2200000;2921.5800000;2879.4300000;2907.3700000;26332719530
RI.MICEX10INDEX;D;20130614;000000;2930.5900000;2966.2300000;2912.1400000;2955.1700000;20930638204
RI.MICEX10INDEX;D;20130617;000000;2960.2700000;3006.0700000;2954.3000000;3002.3700000;21099631491
RI.MICEX10INDEX;D;20130618;000000;3001.9300000;3040.9200000;2988.6900000;3021.8600000;16983040904
RI.MICEX10INDEX;D;20130619;000000;3021.9900000;3035.4900000;2984.1100000;3002.2000000;15849135309
RI.MICEX10INDEX;D;20130620;000000;2961.8700000;2970.9000000;2931.7800000;2944.3700000;24556602023
RI.MICEX10INDEX;D;20130621;000000;2934.8000000;2977.7200000;2930.9400000;2953.3600000;24005089712
RI.MICEX10INDEX;D;20130624;000000;2929.1100000;2960.4500000;2923.4500000;2930.6500000;20668933664
RI.MICEX10INDEX;D;20130625;000000;2932.7500000;2992.2500000;2932.7500000;2961.6100000;22016207013
RI.MICEX10INDEX;D;20130626;000000;2963.5500000;3024.9700000;2963.5500000;3013.0600000;20484142519
RI.MICEX10INDEX;D;20130627;000000;3021.6800000;3030.8700000;2972.7900000;2983.2500000;20512080498
RI.MICEX10INDEX;D;20130628;000000;2989.2700000;3017.9100000;2971.4100000;3010.9500000;21476215751
RI.MICEX10INDEX;D;20130701;000000;3005.5100000;3029.6200000;2986.1200000;3025.0400000;13227850868
RI.MICEX10INDEX;D;20130702;000000;3024.6600000;3034.2800000;3012.6900000;3023.4200000;13701766754
RI.MICEX10INDEX;D;20130703;000000;3010.0700000;3019.2100000;2986.6500000;3009.0400000;14772447610
RI.MICEX10INDEX;D;20130704;000000;3012.4600000;3038.8600000;3001.0100000;3038.3000000;14551372466
RI.MICEX10INDEX;D;20130705;000000;3044.4400000;3063.3600000;3010.5800000;3020.9700000;18612893283
RI.MICEX10INDEX;D;20130708;000000;3018.7500000;3039.4900000;3010.8200000;3025.4200000;10954016845
RI.MICEX10INDEX;D;20130709;000000;3027.4800000;3039.1200000;3007.4000000;3012.8900000;12381618238
RI.MICEX10INDEX;D;20130710;000000;3014.3900000;3022.3600000;2986.0200000;2993.2200000;12749978821
RI.MICEX10INDEX;D;20130711;000000;3019.0600000;3086.2400000;3019.0600000;3082.2000000;25301066439
RI.MICEX10INDEX;D;20130712;000000;3085.8900000;3138.2500000;3084.8900000;3137.8600000;28612477172
RI.MICEX10INDEX;D;20130715;000000;3139.1500000;3165.4000000;3125.2600000;3147.5400000;21091120584
RI.MICEX10INDEX;D;20130716;000000;3147.1500000;3175.4400000;3147.1500000;3160.2000000;21896623045
RI.MICEX10INDEX;D;20130717;000000;3157.2500000;3241.0500000;3156.7400000;3241.0500000;27400873769
RI.MICEX10INDEX;D;20130718;000000;3244.5300000;3275.3600000;3186.8300000;3207.6700000;31887249356
RI.MICEX10INDEX;D;20130719;000000;3205.0800000;3246.5700000;3189.4200000;3205.3500000;23060729929
RI.MICEX10INDEX;D;20130722;000000;3213.1600000;3222.8300000;3184.0700000;3190.4500000;17235859111
RI.MICEX10INDEX;D;20130723;000000;3204.2200000;3224.5500000;3172.5200000;3173.7500000;19126094020
RI.MICEX10INDEX;D;20130724;000000;3174.1300000;3177.2800000;3140.0100000;3151.9700000;20473187355
RI.MICEX10INDEX;D;20130725;000000;3143.5600000;3151.4600000;3103.8300000;3111.7300000;18170386420
RI.MICEX10INDEX;D;20130726;000000;3122.8500000;3134.0400000;3104.8700000;3112.0300000;16142075312
RI.MICEX10INDEX;D;20130729;000000;3110.0600000;3126.7400000;3098.0400000;3110.1900000;11484881966
RI.MICEX10INDEX;D;20130730;000000;3118.6600000;3123.1300000;3034.0400000;3039.6900000;25454406388
RI.MICEX10INDEX;D;20130731;000000;3040.0700000;3058.3500000;3009.9400000;3010.9300000;18620427996
RI.MICEX10INDEX;D;20130801;000000;3020.8900000;3063.8200000;3020.8900000;3059.4900000;17049594310
RI.MICEX10INDEX;D;20130802;000000;3079.9800000;3087.8900000;3029.7900000;3053.1300000;18493100857
RI.MICEX10INDEX;D;20130805;000000;3053.2000000;3073.2700000;3030.5800000;3038.8800000;11736452443
RI.MICEX10INDEX;D;20130806;000000;3035.5200000;3035.5200000;2977.1900000;2979.0500000;13253238868
RI.MICEX10INDEX;D;20130807;000000;2972.8500000;2997.1000000;2957.5700000;2966.1200000;16179477267
RI.MICEX10INDEX;D;20130808;000000;2982.8300000;2990.5300000;2938.0700000;2956.1200000;19398257212
RI.MICEX10INDEX;D;20130809;000000;2967.0800000;3006.6600000;2955.4600000;3004.7100000;17662740911
RI.MICEX10INDEX;D;20130812;000000;3004.4300000;3025.4800000;2991.3600000;3021.0700000;14224534804
RI.MICEX10INDEX;D;20130813;000000;3031.7900000;3076.5400000;3031.7900000;3065.4900000;19486760049
RI.MICEX10INDEX;D;20130814;000000;3068.8100000;3104.1700000;3060.6100000;3097.6100000;18734893517
RI.MICEX10INDEX;D;20130815;000000;3092.6900000;3097.8800000;3018.9000000;3023.6400000;19558349017
RI.MICEX10INDEX;D;20130816;000000;3019.8100000;3034.6200000;2981.0900000;3002.8600000;17654146135
RI.MICEX10INDEX;D;20130819;000000;3001.8400000;3017.2900000;2985.4800000;3015.2800000;13357929204
RI.MICEX10INDEX;D;20130820;000000;2997.0400000;2997.0400000;2972.4600000;2993.1800000;16856306467
RI.MICEX10INDEX;D;20130821;000000;2993.6000000;3016.7700000;2966.2300000;2985.5200000;20419219040
RI.MICEX10INDEX;D;20130822;000000;2970.1300000;3043.1000000;2965.0100000;3039.9500000;21176182248
RI.MICEX10INDEX;D;20130823;000000;3046.8700000;3055.9900000;3029.5000000;3030.0400000;15740258423
RI.MICEX10INDEX;D;20130826;000000;3050.6400000;3056.3500000;3005.0400000;3014.7000000;8778003860
RI.MICEX10INDEX;D;20130827;000000;2995.5300000;2999.7000000;2975.5200000;2986.8200000;16680380571
RI.MICEX10INDEX;D;20130828;000000;2977.3900000;2992.3300000;2943.8500000;2983.7900000;19993286539
RI.MICEX10INDEX;D;20130829;000000;2988.2100000;3013.1900000;2975.7800000;2990.2600000;14084657369
RI.MICEX10INDEX;D;20130830;000000;2994.0600000;2995.1700000;2955.4100000;2974.7000000;16035013067
RI.MICEX10INDEX;D;20130902;000000;2993.6400000;2993.6400000;2971.8900000;2978.2000000;7470106048
RI.MICEX10INDEX;D;20130903;000000;2978.2000000;3010.2300000;2978.0400000;2996.4500000;19459065369
RI.MICEX10INDEX;D;20130904;000000;2996.4500000;2998.0100000;2968.9300000;2997.0800000;14529758046
RI.MICEX10INDEX;D;20130905;000000;2997.0800000;3091.8600000;2997.0800000;3089.2400000;33339490856
RI.MICEX10INDEX;D;20130906;000000;3089.2400000;3146.3200000;3070.0600000;3085.9700000;47260800610
RI.MICEX10INDEX;D;20130909;000000;3085.9700000;3159.7800000;3085.9700000;3150.1500000;40561831323
RI.MICEX10INDEX;D;20130910;000000;3150.1500000;3189.5400000;3144.9800000;3167.2100000;41895118610
RI.MICEX10INDEX;D;20130911;000000;3167.2100000;3190.4900000;3151.8100000;3162.2200000;23966676316
RI.MICEX10INDEX;D;20130912;000000;3162.2200000;3181.5600000;3126.0400000;3142.4400000;26847273732
RI.MICEX10INDEX;D;20130913;000000;3142.4400000;3145.8700000;3104.9900000;3117.9200000;19965692398
RI.MICEX10INDEX;D;20130916;000000;3117.9200000;3187.9100000;3117.9200000;3187.1500000;34490889300
RI.MICEX10INDEX;D;20130917;000000;3187.1500000;3194.6400000;3166.5000000;3194.6400000;19725477571
RI.MICEX10INDEX;D;20130918;000000;3194.6400000;3223.2200000;3166.5900000;3171.5900000;30169934577
RI.MICEX10INDEX;D;20130919;000000;3171.5900000;3257.9900000;3171.5900000;3214.7600000;45419612552
RI.MICEX10INDEX;D;20130920;000000;3214.7600000;3225.6000000;3195.9300000;3200.8800000;26084817992
RI.MICEX10INDEX;D;20130923;000000;3200.8800000;3208.5500000;3164.4000000;3177.9700000;21483419759
RI.MICEX10INDEX;D;20130924;000000;3177.9700000;3183.0000000;3150.6700000;3163.6100000;23241348262
RI.MICEX10INDEX;D;20130925;000000;3163.6100000;3203.8600000;3151.4200000;3203.8600000;21755042696
RI.MICEX10INDEX;D;20130926;000000;3203.8600000;3221.3300000;3188.9900000;3210.2000000;22629713222
RI.MICEX10INDEX;D;20130927;000000;3210.2000000;3210.2000000;3164.8700000;3170.5300000;23102293805
RI.MICEX10INDEX;D;20130930;000000;3170.5300000;3170.5300000;3110.0300000;3133.6500000;21187538422
RI.MICEX10INDEX;D;20131001;000000;3133.6500000;3160.6000000;3127.9200000;3156.3100000;20860651916
RI.MICEX10INDEX;D;20131002;000000;3156.3100000;3164.5500000;3123.0600000;3132.5400000;22349901357
RI.MICEX10INDEX;D;20131003;000000;3132.5400000;3157.2300000;3128.6800000;3136.5700000;21346983293
RI.MICEX10INDEX;D;20131004;000000;3136.5700000;3157.2300000;3117.4100000;3154.4600000;22333882791
RI.MICEX10INDEX;D;20131007;000000;3154.4600000;3158.0700000;3128.2800000;3157.1200000;22779199489
RI.MICEX10INDEX;D;20131008;000000;3157.1200000;3202.5900000;3153.5200000;3200.4800000;36553187312
RI.MICEX10INDEX;D;20131009;000000;3200.4800000;3217.4200000;3179.6600000;3192.1800000;29884804445
RI.MICEX10INDEX;D;20131010;000000;3192.1800000;3231.2300000;3191.8700000;3220.3800000;31536661079
RI.MICEX10INDEX;D;20131011;000000;3220.3800000;3238.8200000;3207.2500000;3218.2600000;25741209696
RI.MICEX10INDEX;D;20131014;000000;3218.2600000;3222.3000000;3197.3300000;3221.0500000;18239894938
RI.MICEX10INDEX;D;20131015;000000;3221.0500000;3267.4700000;3221.0500000;3266.9300000;28607444166
RI.MICEX10INDEX;D;20131016;000000;3250.8200000;3277.7700000;3247.5700000;3265.1900000;28513944249
RI.MICEX10INDEX;D;20131017;000000;3265.1900000;3278.9300000;3207.2300000;3225.1500000;31274072962
RI.MICEX10INDEX;D;20131018;000000;3225.1500000;3272.3400000;3225.1500000;3265.4700000;28285080499
RI.MICEX10INDEX;D;20131021;000000;3265.4700000;3283.7900000;3258.5300000;3278.4100000;19652506483
RI.MICEX10INDEX;D;20131022;000000;3278.4100000;3287.7500000;3247.2800000;3255.3100000;25166876715
RI.MICEX10INDEX;D;20131023;000000;3255.3100000;3255.3100000;3204.8700000;3214.3300000;30886947466
RI.MICEX10INDEX;D;20131024;000000;3214.3300000;3221.0200000;3189.0800000;3211.6900000;26266531897
RI.MICEX10INDEX;D;20131025;000000;3211.6900000;3235.4300000;3196.5200000;3232.7800000;29352162789
RI.MICEX10INDEX;D;20131028;000000;3232.7800000;3264.2200000;3232.7800000;3262.2000000;21992732908
RI.MICEX10INDEX;D;20131029;000000;3262.2000000;3271.6200000;3249.6200000;3259.6400000;24001685762
RI.MICEX10INDEX;D;20131030;000000;3259.6400000;3285.7000000;3246.0800000;3259.3300000;26394692636
RI.MICEX10INDEX;D;20131031;000000;3259.3300000;3259.3300000;3213.5100000;3246.8700000;28380858044
RI.MICEX10INDEX;D;20131101;000000;3246.8700000;3262.3300000;3243.1700000;3258.9400000;20362993727
RI.MICEX10INDEX;D;20131105;000000;3258.9400000;3278.9000000;3242.7400000;3243.2600000;20305629213
RI.MICEX10INDEX;D;20131106;000000;3243.2600000;3253.0800000;3229.5500000;3231.6800000;22538435772
RI.MICEX10INDEX;D;20131107;000000;3231.6800000;3261.5400000;3225.0800000;3242.6600000;28486548677
RI.MICEX10INDEX;D;20131108;000000;3242.6600000;3242.6600000;3207.2500000;3221.6200000;27367846227
RI.MICEX10INDEX;D;20131111;000000;3221.6200000;3238.3400000;3206.9900000;3208.1700000;20513489319
RI.MICEX10INDEX;D;20131112;000000;3208.1700000;3241.1400000;3206.5600000;3238.3200000;29417096374
RI.MICEX10INDEX;D;20131113;000000;3238.3200000;3238.3200000;3161.9900000;3173.7000000;34834972632
RI.MICEX10INDEX;D;20131114;000000;3173.7000000;3225.5000000;3173.7000000;3215.7100000;27695082356
RI.MICEX10INDEX;D;20131115;000000;3215.7100000;3240.4000000;3210.4600000;3230.6800000;28277432750
RI.MICEX10INDEX;D;20131118;000000;3230.6800000;3263.8200000;3230.6800000;3262.3000000;25782361302
RI.MICEX10INDEX;D;20131119;000000;3262.3000000;3273.5200000;3255.6000000;3266.0200000;25754371258
RI.MICEX10INDEX;D;20131120;000000;3266.0200000;3266.0200000;3234.6700000;3254.0700000;24590591946
RI.MICEX10INDEX;D;20131121;000000;3254.0700000;3254.0700000;3205.4000000;3211.8200000;21459478831
RI.MICEX10INDEX;D;20131122;000000;3211.8200000;3250.1300000;3211.8200000;3247.2100000;22450008323
RI.MICEX10INDEX;D;20131125;000000;3247.2100000;3267.9400000;3236.2800000;3237.0600000;22914305102
RI.MICEX10INDEX;D;20131126;000000;3237.0600000;3240.1100000;3185.5000000;3185.9200000;37422137711
RI.MICEX10INDEX;D;20131127;000000;3185.9200000;3200.5800000;3161.5600000;3173.1300000;32844725040
RI.MICEX10INDEX;D;20131128;000000;3173.1300000;3196.9900000;3173.1300000;3179.7200000;19329063814
RI.MICEX10INDEX;D;20131129;000000;3179.7200000;3184.1000000;3155.5400000;3178.9100000;24385930715
RI.MICEX10INDEX;D;20131202;000000;3178.9100000;3202.3000000;3165.2300000;3177.5700000;18460321787
RI.MICEX10INDEX;D;20131203;000000;3177.5700000;3177.5700000;3124.5600000;3136.4500000;37727401143
RI.MICEX10INDEX;D;20131204;000000;3136.4500000;3150.6300000;3119.0700000;3126.9700000;32691502960
RI.MICEX10INDEX;D;20131205;000000;3126.9700000;3146.7700000;3104.3600000;3109.3600000;30397187226
RI.MICEX10INDEX;D;20131206;000000;3109.3600000;3144.9900000;3102.4600000;3138.3000000;28161939266
RI.MICEX10INDEX;D;20131209;000000;3138.3000000;3161.2400000;3134.2500000;3155.4800000;28515212226
RI.MICEX10INDEX;D;20131210;000000;3155.4800000;3172.3200000;3149.7500000;3164.9500000;24756033616
RI.MICEX10INDEX;D;20131211;000000;3164.9500000;3173.8800000;3141.3900000;3164.9400000;22058267887
RI.MICEX10INDEX;D;20131212;000000;3164.9400000;3164.9400000;3119.2000000;3133.1600000;28559210960
RI.MICEX10INDEX;D;20131213;000000;3133.1600000;3150.9600000;3132.0200000;3141.5600000;25222659180
RI.MICEX10INDEX;D;20131216;000000;3141.5600000;3180.3300000;3133.0700000;3180.2500000;31816424965
RI.MICEX10INDEX;D;20131217;000000;3180.2500000;3203.9000000;3177.2300000;3199.1200000;26726785403
RI.MICEX10INDEX;D;20131218;000000;3199.1200000;3219.8100000;3198.5000000;3215.0500000;22868270221
RI.MICEX10INDEX;D;20131219;000000;3215.0500000;3280.2200000;3215.0500000;3263.7400000;35173829360
RI.MICEX10INDEX;D;20131220;000000;3263.7400000;3277.7100000;3252.7900000;3271.7700000;26878334080
RI.MICEX10INDEX;D;20131223;000000;3271.7700000;3288.7100000;3267.6100000;3279.6500000;19948623805
RI.MICEX10INDEX;D;20131224;000000;3279.6500000;3288.3800000;3265.6900000;3275.0500000;12688676447
RI.MICEX10INDEX;D;20131225;000000;3275.0500000;3285.7100000;3269.4900000;3271.3100000;8256302661
RI.MICEX10INDEX;D;20131226;000000;3271.3100000;3276.0800000;3257.2300000;3259.1900000;7830880948
RI.MICEX10INDEX;D;20131227;000000;3259.1900000;3267.7100000;3249.0600000;3250.2700000;11895847041
RI.MICEX10INDEX;D;20131230;000000;3250.2700000;3267.3800000;3244.6000000;3266.4200000;13076532979
RI.MICEX10INDEX;D;20140106;000000;3266.4200000;3266.4200000;3189.4100000;3192.0800000;11531058529
RI.MICEX10INDEX;D;20140108;000000;3192.0800000;3201.2700000;3168.6800000;3170.6800000;12402770794
RI.MICEX10INDEX;D;20140109;000000;3170.6800000;3193.6200000;3168.7100000;3175.8500000;16348680740
RI.MICEX10INDEX;D;20140110;000000;3175.8500000;3184.1900000;3153.0000000;3176.4300000;19999855174
RI.MICEX10INDEX;D;20140113;000000;3176.4300000;3211.6600000;3174.0400000;3202.7400000;23728004892
RI.MICEX10INDEX;D;20140114;000000;3202.7400000;3203.3200000;3156.5200000;3188.6500000;25202596190
RI.MICEX10INDEX;D;20140115;000000;3188.6500000;3251.7200000;3188.6500000;3250.4900000;29055789192
RI.MICEX10INDEX;D;20140116;000000;3250.4900000;3267.6300000;3239.0700000;3244.6000000;24868133328
RI.MICEX10INDEX;D;20140117;000000;3244.6000000;3282.4400000;3233.7000000;3259.0800000;25418915383
RI.MICEX10INDEX;D;20140120;000000;3259.0800000;3286.2200000;3248.8600000;3275.0500000;18708074950
RI.MICEX10INDEX;D;20140121;000000;3275.0500000;3297.9900000;3275.0500000;3284.1100000;27643226040
RI.MICEX10INDEX;D;20140122;000000;3284.1100000;3284.8800000;3255.7300000;3269.1700000;35880571744
RI.MICEX10INDEX;D;20140123;000000;3264.1100000;3297.8300000;3262.5000000;3263.0800000;28626446753
RI.MICEX10INDEX;D;20140124;000000;3253.0600000;3267.1900000;3234.0500000;3242.3500000;41061677192
RI.MICEX10INDEX;D;20140127;000000;3233.0400000;3254.5800000;3203.1200000;3208.2200000;37637928612
RI.MICEX10INDEX;D;20140128;000000;3210.3600000;3230.7700000;3181.6400000;3186.0200000;31202226205
RI.MICEX10INDEX;D;20140129;000000;3195.6700000;3237.9200000;3167.2800000;3174.8000000;42477628618
RI.MICEX10INDEX;D;20140130;000000;3176.0600000;3195.4200000;3133.1700000;3170.0700000;44607065921
RI.MICEX10INDEX;D;20140131;000000;3168.8500000;3191.7700000;3146.1800000;3153.6800000;34428039393
RI.MICEX10INDEX;D;20140203;000000;3158.2700000;3174.2100000;3131.8100000;3136.2400000;26629523414
RI.MICEX10INDEX;D;20140204;000000;3117.1500000;3141.2700000;3095.2800000;3136.7700000;28403729992
RI.MICEX10INDEX;D;20140205;000000;3142.7600000;3178.2400000;3131.2700000;3170.3900000;24503310655
RI.MICEX10INDEX;D;20140206;000000;3174.3900000;3193.7700000;3168.4300000;3187.3900000;21858167029
RI.MICEX10INDEX;D;20140207;000000;3196.1900000;3212.2200000;3188.6900000;3209.5400000;24358477717
RI.MICEX10INDEX;D;20140210;000000;3212.8600000;3219.8600000;3193.7400000;3196.7000000;19253031153
RI.MICEX10INDEX;D;20140211;000000;3199.8900000;3220.0700000;3191.1800000;3205.9100000;21020184411
RI.MICEX10INDEX;D;20140212;000000;3212.4500000;3241.3500000;3212.4500000;3237.4300000;22188124589
RI.MICEX10INDEX;D;20140213;000000;3232.0200000;3232.0200000;3189.8900000;3195.5700000;22433762319
RI.MICEX10INDEX;D;20140214;000000;3205.2700000;3231.5900000;3201.5400000;3228.1200000;24793397803
RI.MICEX10INDEX;D;20140217;000000;3234.7000000;3269.0400000;3234.7000000;3256.8500000;23232811540
RI.MICEX10INDEX;D;20140218;000000;3257.4400000;3280.8700000;3245.9400000;3255.0600000;24174132874
RI.MICEX10INDEX;D;20140219;000000;3253.3200000;3261.1400000;3213.0800000;3224.5600000;35568771654
RI.MICEX10INDEX;D;20140220;000000;3206.0600000;3220.0400000;3183.9300000;3217.5500000;27425737333
RI.MICEX10INDEX;D;20140221;000000;3226.6500000;3244.8700000;3226.6500000;3238.0300000;18507196972
RI.MICEX10INDEX;D;20140224;000000;3235.7200000;3245.6700000;3218.4700000;3239.3300000;15087114128
RI.MICEX10INDEX;D;20140225;000000;3244.6200000;3252.7100000;3212.1800000;3225.3000000;22415125878
RI.MICEX10INDEX;D;20140226;000000;3227.8700000;3239.5200000;3192.2700000;3203.2900000;27270650558
RI.MICEX10INDEX;D;20140227;000000;3204.4900000;3214.1900000;3125.1100000;3151.6400000;39829518021
RI.MICEX10INDEX;D;20140228;000000;3152.9200000;3176.2400000;3112.8300000;3143.4700000;38917163549
RI.MICEX10INDEX;D;20140303;000000;3059.9200000;3059.9200000;2760.9700000;2847.3000000;96363013018
RI.MICEX10INDEX;D;20140304;000000;2850.0400000;3009.6200000;2850.0400000;2999.7100000;80100930383
RI.MICEX10INDEX;D;20140305;000000;2999.0000000;3009.2400000;2928.8000000;2988.4600000;43833823189
RI.MICEX10INDEX;D;20140306;000000;2993.1900000;3031.7300000;2879.0700000;2963.0300000;62875725306
RI.MICEX10INDEX;D;20140307;000000;2953.6500000;3022.3400000;2928.2800000;2970.0500000;41959669428
RI.MICEX10INDEX;D;20140311;000000;2956.0900000;2957.3100000;2881.6800000;2888.4800000;36601660870
RI.MICEX10INDEX;D;20140312;000000;2877.9700000;2877.9700000;2809.0600000;2810.3100000;43336608032
RI.MICEX10INDEX;D;20140313;000000;2823.8400000;2843.8600000;2767.3300000;2767.3300000;47943146724
RI.MICEX10INDEX;D;20140314;000000;2727.3200000;2762.2600000;2625.8800000;2762.2600000;67093279858
RI.MICEX10INDEX;D;20140317;000000;2776.5400000;2862.1200000;2761.5200000;2862.1200000;77260992122
RI.MICEX10INDEX;D;20140318;000000;2873.9700000;2969.6100000;2843.2500000;2956.1500000;57693043480
RI.MICEX10INDEX;D;20140319;000000;2956.8500000;2992.2900000;2915.1500000;2919.9000000;48896273526
RI.MICEX10INDEX;D;20140320;000000;2913.9300000;2933.5100000;2874.9800000;2915.9000000;33922895568
RI.MICEX10INDEX;D;20140321;000000;2901.9400000;2901.9400000;2802.7100000;2884.7300000;46211540773
RI.MICEX10INDEX;D;20140324;000000;2881.4400000;2944.0300000;2867.4300000;2868.8800000;32366868357
RI.MICEX10INDEX;D;20140325;000000;2869.7200000;2937.3100000;2846.0800000;2918.1200000;42809430361
RI.MICEX10INDEX;D;20140326;000000;2925.7100000;2980.4200000;2918.3400000;2948.4200000;49288217698
RI.MICEX10INDEX;D;20140327;000000;2944.8200000;2955.8900000;2901.1600000;2925.0400000;37342163449
RI.MICEX10INDEX;D;20140328;000000;2928.2200000;2972.3500000;2924.6600000;2945.8000000;31475770574
RI.MICEX10INDEX;D;20140331;000000;2945.6500000;3002.9500000;2939.4200000;3002.9500000;35292287087
RI.MICEX10INDEX;D;20140401;000000;3006.9800000;3034.7900000;2988.1500000;3014.0700000;36348309278
RI.MICEX10INDEX;D;20140402;000000;3016.0000000;3022.1600000;2968.8900000;3002.4800000;32725804589
RI.MICEX10INDEX;D;20140403;000000;3006.8100000;3022.1200000;2967.8400000;2974.5700000;28725734762
RI.MICEX10INDEX;D;20140404;000000;2993.8400000;3031.1300000;2977.9200000;3020.0400000;32320036557
RI.MICEX10INDEX;D;20140407;000000;3010.6300000;3010.6300000;2914.6000000;2938.7600000;47203483849
RI.MICEX10INDEX;D;20140408;000000;2943.5900000;2957.3000000;2909.7100000;2949.0300000;36931358497
RI.MICEX10INDEX;D;20140409;000000;2950.0800000;2962.2000000;2921.9500000;2952.5400000;33250807210
RI.MICEX10INDEX;D;20140410;000000;2957.8800000;2988.7900000;2945.0100000;2988.7900000;34459703707
RI.MICEX10INDEX;D;20140411;000000;2953.6400000;3000.3100000;2936.9100000;2987.9400000;33887951425
